"UniqueID","run_name","run_order","sample","group","SEM_file","blank1","blank2","ABS_file"
"92_run3_19","aroundtheisland_run3",19,"Group003Sample0005","Group003","Group003Sample0005SEM.dat","Group003Sample0001BEM.dat","Group004Sample0001BEM.dat","Group003Sample0005ABS.dat"
"93_run3_20","aroundtheisland_run3",20,"Group003Sample0006","Group003","Group003Sample0006SEM.dat","Group003Sample0001BEM.dat","Group004Sample0001BEM.dat","Group003Sample0006ABS.dat"
"94_run3_21","aroundtheisland_run3",21,"Group003Sample0007","Group003","Group003Sample0007SEM.dat","Group003Sample0001BEM.dat","Group004Sample0001BEM.dat","Group003Sample0007ABS.dat"
"95_run3_22","aroundtheisland_run3",22,"Group004Sample0001","Group004","Group004Sample0001SEM.dat","Group004Sample0001BEM.dat","Group005Sample0001BEM.dat","Group004Sample0001ABS.dat"
"96_run3_23","aroundtheisland_run3",23,"Group004Sample0002","Group004","Group004Sample0002SEM.dat","Group004Sample0001BEM.dat","Group005Sample0001BEM.dat","Group004Sample0002ABS.dat"
"98_run3_24","aroundtheisland_run3",24,"Group004Sample0003","Group004","Group004Sample0003SEM.dat","Group004Sample0001BEM.dat","Group005Sample0001BEM.dat","Group004Sample0003ABS.dat"
"99_run3_25","aroundtheisland_run3",25,"Group004Sample0004","Group004","Group004Sample0004SEM.dat","Group004Sample0001BEM.dat","Group005Sample0001BEM.dat","Group004Sample0004ABS.dat"
"100_run3_26","aroundtheisland_run3",26,"Group004Sample0005","Group004","Group004Sample0005SEM.dat","Group004Sample0001BEM.dat","Group005Sample0001BEM.dat","Group004Sample0005ABS.dat"
"101_run3_27","aroundtheisland_run3",27,"Group004Sample0006","Group004","Group004Sample0006SEM.dat","Group004Sample0001BEM.dat","Group005Sample0001BEM.dat","Group004Sample0006ABS.dat"
"102_run3_28","aroundtheisland_run3",28,"Group004Sample0007","Group004","Group004Sample0007SEM.dat","Group004Sample0001BEM.dat","Group005Sample0001BEM.dat","Group004Sample0007ABS.dat"
"103_run3_29","aroundtheisland_run3",29,"Group005Sample0001","Group005","Group005Sample0001SEM.dat","Group005Sample0001BEM.dat","Group006Sample0001BEM.dat","Group005Sample0001ABS.dat"
"104_run3_30","aroundtheisland_run3",30,"Group005Sample0002","Group005","Group005Sample0002SEM.dat","Group005Sample0001BEM.dat","Group006Sample0001BEM.dat","Group005Sample0002ABS.dat"
"105_run3_31","aroundtheisland_run3",31,"Group005Sample0003","Group005","Group005Sample0003SEM.dat","Group005Sample0001BEM.dat","Group006Sample0001BEM.dat","Group005Sample0003ABS.dat"
"106_run3_32","aroundtheisland_run3",32,"Group005Sample0004","Group005","Group005Sample0004SEM.dat","Group005Sample0001BEM.dat","Group006Sample0001BEM.dat","Group005Sample0004ABS.dat"
"107_run3_33","aroundtheisland_run3",33,"Group005Sample0005","Group005","Group005Sample0005SEM.dat","Group005Sample0001BEM.dat","Group006Sample0001BEM.dat","Group005Sample0005ABS.dat"
"108_run3_34","aroundtheisland_run3",34,"Group005Sample0006","Group005","Group005Sample0006SEM.dat","Group005Sample0001BEM.dat","Group006Sample0001BEM.dat","Group005Sample0006ABS.dat"
"109_run3_35","aroundtheisland_run3",35,"Group005Sample0007","Group005","Group005Sample0007SEM.dat","Group005Sample0001BEM.dat","Group006Sample0001BEM.dat","Group005Sample0007ABS.dat"
"110_run3_36","aroundtheisland_run3",36,"Group006Sample0001","Group006","Group006Sample0001SEM.dat","Group006Sample0001BEM.dat","Group007Sample0001BEM.dat","Group006Sample0001ABS.dat"
"111_run3_37","aroundtheisland_run3",37,"Group006Sample0002","Group006","Group006Sample0002SEM.dat","Group006Sample0001BEM.dat","Group007Sample0001BEM.dat","Group006Sample0002ABS.dat"
"112_run3_38","aroundtheisland_run3",38,"Group006Sample0003","Group006","Group006Sample0003SEM.dat","Group006Sample0001BEM.dat","Group007Sample0001BEM.dat","Group006Sample0003ABS.dat"
"113_run3_39","aroundtheisland_run3",39,"Group006Sample0004","Group006","Group006Sample0004SEM.dat","Group006Sample0001BEM.dat","Group007Sample0001BEM.dat","Group006Sample0004ABS.dat"
"114_run3_40","aroundtheisland_run3",40,"Group006Sample0005","Group006","Group006Sample0005SEM.dat","Group006Sample0001BEM.dat","Group007Sample0001BEM.dat","Group006Sample0005ABS.dat"
"115_run3_41","aroundtheisland_run3",41,"Group006Sample0006","Group006","Group006Sample0006SEM.dat","Group006Sample0001BEM.dat","Group007Sample0001BEM.dat","Group006Sample0006ABS.dat"
"116_run3_42","aroundtheisland_run3",42,"Group006Sample0007","Group006","Group006Sample0007SEM.dat","Group006Sample0001BEM.dat","Group007Sample0001BEM.dat","Group006Sample0007ABS.dat"
"123_run3_43","aroundtheisland_run3",43,"Group007Sample0001","Group007","Group007Sample0001SEM.dat","Group007Sample0001BEM.dat","Group001Sample0001BEM.dat","Group007Sample0001ABS.dat"
