Site,Year,TimePeriod,dN15,Percent_N,Percent_C,C_to_N_ratio,Phosphate,Silicate,Nitrite_plus_Nitrate,Ammonia,Date,Time,Latitude,Longitude,Distsance.to.crest,Distance_to_shore,Distance_to_pass,Distance_to_deep_lagoon_water,Distance_to_population_center,Population_center,Island_shore,Habitat,Lagoon
54,2022,2022-April,NA,0.592961359,30.65839189,51.7,0.11,0.65,0.39,2.06,4/15/2022,15:32:00,-17.54048841,-149.773951,786.2,86.26,1524.43,12.37,1514.31,Afareaitu,SE,Fringing reef,Farehau
55,2022,2022-April,NA,0.555905071,26.36935725,47.44,0.11,0.42,0.36,1.63,4/16/2022,10:39:00,-17.5438892,-149.7747479,591.07,58.68,1139.2,12.79,1142.44,Afareaitu,SE,Fringing reef,Farehau
56,2022,2022-April,NA,0.534636548,30.1853499,56.46,0.1,0.68,0.76,1.89,4/15/2022,14:59:00,-17.54065563,-149.7703816,502.09,380.81,1612.56,278.65,1731.75,Afareaitu,SE,Mid lagoon,Farehau
57,2022,2022-April,NA,0.631399279,29.06984118,46.04,0.16,0.66,0.79,1.09,4/16/2022,10:05:00,-17.54170898,-149.7665665,147.79,790.24,1828.6,855.71,2017.57,Afareaitu,SE,Reef crest,Farehau
58,2022,2022-April,NA,0.521235747,29.38077335,56.37,0.1,0.54,0.15,1.35,4/16/2022,11:15:00,-17.54808988,-149.7732428,175.48,520.22,734.88,332.01,1154.39,Afareaitu,SE,Reef crest,Farehau
59,2022,2022-April,NA,0.557246345,29.16866376,52.34,0.13,0.7,0.67,1.55,4/15/2022,16:00:00,-17.54354672,-149.7706065,302.74,441.53,1323.71,237.36,1552.66,Afareaitu,SE,Reef crest,Farehau
60,2022,2022-April,NA,0.587961469,28.53965049,48.54,0.13,0.7,0.76,1.74,4/16/2022,12:58:00,-17.55227462,-149.7773983,328.61,700.53,184.94,32.56,844.67,Afareaitu,SE,Reef pass,Farehau
61,2022,2022-April,NA,0.557804559,28.3983545,50.91,0.16,0.76,3.26,3.13,4/15/2022,13:39:00,-17.5352866,-149.7726642,1133.76,63.21,1503.91,136,1313,Vai'are,SE,Fringing reef,Farehau
62,2022,2022-April,NA,0.501615518,27.37840019,54.58,0.11,0.73,0.78,1.66,4/15/2022,12:56:00,-17.53598314,-149.7679931,645.68,550.59,1325.37,310.97,1580.7,Vai'are,SE,Mid lagoon,Farehau
63,2022,2022-April,NA,0.496217528,29.06393397,58.57,0.12,0.52,0.29,1.44,4/15/2022,14:18:00,-17.53573436,-149.7629378,161.5,1077.42,1210.08,801.16,1931.53,Vai'are,SE,Reef crest,Farehau
64,2022,2022-April,NA,0.485157453,27.67425138,57.04,0.13,0.72,0.33,1.38,4/15/2022,12:20:00,-17.52938876,-149.7673331,477.45,642,620.65,104.41,1153.49,Vai'are,SE,Mid lagoon,Farehau
65,2022,2022-April,NA,0.587917093,27.50250468,46.78,0.14,0.75,0.47,1.37,4/15/2022,11:10:00,-17.52484376,-149.7649524,318.12,1139.97,114.17,34.6,1265.84,Vai'are,SE,Reef pass,Farehau
66,2022,2022-April,NA,0.535869619,25.84996639,48.24,0.16,0.87,0.39,1.49,4/15/2022,11:59:00,-17.52840162,-149.773503,1146.76,120.82,1093.39,22.11,586.52,Vai'are,SE,Fringing reef,Farehau
67,2022,2022-April,NA,0.545821435,26.79773987,49.1,0.12,1.48,0.24,1.46,4/15/2022,16:30:00,-17.5226684,-149.7793687,1748.73,119.77,1603.81,11.56,119.77,Vai'are,SE,Bay,Farehau
68,2022,2022-April,NA,0.583175915,25.64614332,43.98,0.15,1.25,1.12,1.79,4/14/2022,16:30:00,-17.52006574,-149.7738316,1147.06,100.21,1043.91,17.66,201.15,Vai'are,SE,Fringing reef,Teavaro
69,2022,2022-April,NA,0.607119811,27.44762441,45.21,0.14,0.91,0.16,1.48,4/15/2022,10:05:00,-17.51597897,-149.7687791,636.82,188.19,836.6,18.23,910.56,Vai'are,SE,Fringing reef,Teavaro
70,2022,2022-April,NA,0.538577258,27.5655664,51.18,0.13,0.67,0.86,0.6,4/14/2022,13:50:00,-17.51029755,-149.7665881,516.91,250.59,1324.25,25.57,1553.77,Vai'are,SE,Fringing reef,Teavaro
71,2022,2022-April,NA,0.549707486,29.80750258,54.22,0.12,0.66,0.53,1.55,4/14/2022,14:15:00,-17.51072251,-149.7630267,138.16,627.72,1265.37,156.91,1739.23,Vai'are,SE,Reef crest,Teavaro
72,2022,2022-April,NA,0.525170659,28.06084939,53.43,0.14,0.54,0.28,1.63,4/15/2022,10:41:00,-17.52172509,-149.7643641,167.57,888.8,44.55,43.43,1245.34,Vai'are,SE,Reef pass,Teavaro
73,2022,2022-April,NA,0.549776058,30.65883237,55.77,0.12,0.66,0.18,0.22,4/14/2022,15:55:00,-17.51638885,-149.7642064,158.59,564.67,628.61,147.29,1304,Vai'are,SE,Reef crest,Teavaro
74,2022,2022-April,NA,0.624767449,31.14129953,49.84,0.15,0.64,0.64,2.05,4/14/2022,12:45:00,-17.50532775,-149.7609331,111.74,538.62,1883.09,405.67,2312.16,Vai'are,SE,Reef crest,Teavaro
75,2022,2022-April,NA,0.678690994,27.84138588,41.02,0.14,0.6,0.27,1.85,4/14/2022,12:15:00,-17.50326782,-149.7645343,565.09,101.47,2081.07,519.86,2316.62,Vai'are,SE,Fringing reef,Teavaro
76,2022,2022-April,NA,0.419157689,32.12587394,76.64,0.14,0.67,0.69,1.62,4/14/2022,11:30:00,-17.50094125,-149.7627215,525.28,158.19,2348.37,802.45,2626.16,Vai'are,SE,Fringing reef,Teavaro
77,2022,2022-April,NA,0.622344447,30.26862535,48.64,0.14,0.66,0.75,2.24,4/14/2022,10:53:00,-17.50258469,-149.7597522,161.37,474.23,2201.84,729.57,2627.04,Vai'are,SE,Reef crest,Teavaro
78,2022,2022-April,NA,0.522286458,30.04440817,57.52,0.16,0.63,0.69,1.75,4/14/2022,10:17:00,-17.50024941,-149.7576461,182.54,306.48,2514.66,1067.77,3010.98,Vai'are,SE,Reef crest,Teavaro
79,2022,2022-April,NA,0.448496762,31.52720703,70.3,0.15,0.59,0.72,2.84,4/17/2022,14:15:00,-17.60410798,-149.8210349,147.06,1207.06,2393.47,1354.72,1745.92,Ma'atea,SW,Reef crest,Maatea
80,2022,2022-April,NA,0.644857983,26.75371977,41.49,0.15,0.82,0.93,0.67,4/7/2022,13:39:00,-17.56380737,-149.8743451,1085.84,305.48,982.11,451.87,3090.23,Vai'anae/Atiha,SW,Fringing reef,Haapiti
80,2022,2022-April,NA,0.644857983,26.75371977,41.49,0.15,0.82,0.93,0.67,4/7/2022,13:39:00,-17.56380737,-149.8743451,1085.84,305.48,982.11,451.87,3090.23,Vai'anae/Atiha,SW,Fringing reef,Haapiti
81,2022,2022-April,NA,0.674073737,27.64237133,41.01,0.09,0.61,0.6,0.56,4/7/2022,13:11:00,-17.56509583,-149.8775593,746.14,643.14,704.84,342.42,3250.62,Vai'anae/Atiha,SW,Mid lagoon,Haapiti
82,2022,2022-April,NA,0.576289947,26.76508205,46.44,0.08,0.62,0.28,0.26,4/7/2022,14:04:00,-17.56890935,-149.8785377,340.13,892.84,260.19,65.75,3116.7,Vai'anae/Atiha,SW,Reef pass,Haapiti
83,2022,2022-April,NA,0.607384191,28.75149254,47.34,0.12,0.49,0.49,0.52,4/7/2022,12:36:00,-17.56706047,-149.8830503,137.07,1256.09,539.73,564.55,3634.65,Vai'anae/Atiha,SW,Reef crest,Haapiti
84,2022,2022-April,NA,0.479023904,30.00342559,62.63,0.12,4.95,1.02,0.69,4/7/2022,10:14:00,-17.56043784,-149.8865255,248.11,980.05,199.73,69.35,4324.03,Vai'anae/Atiha,SW,Reef pass,Haapiti
85,2022,2022-April,NA,0.581369598,26.69303033,45.91,0.09,0.57,0.32,0.36,4/7/2022,11:59:00,-17.56350797,-149.8812157,474.27,924.34,822.05,589.31,3667.63,Vai'anae/Atiha,SW,Mid lagoon,Haapiti
86,2022,2022-April,NA,0.624640805,27.08199604,43.36,0.12,0.72,0.43,1.52,4/7/2022,10:44:00,-17.55850204,-149.8826298,709.31,538.52,655.79,35.48,4126.17,Vai'anae/Atiha,SW,Mid lagoon,Haapiti
87,2022,2022-April,NA,0.653618986,27.19613462,41.61,0.15,0.78,0.49,1.14,4/7/2022,11:20:00,-17.55897637,-149.8788434,978.42,384.87,1030.54,206.46,3808.43,Vai'anae/Atiha,SW,Fringing reef,Haapiti
89,2022,2022-April,NA,0.623509721,26.98974982,43.29,0.14,0.82,0.29,1.53,4/7/2022,11:21:00,-17.55473723,-149.8855922,731.32,561.53,704.63,141.06,4642.18,Vai'anae/Atiha,SW,Fringing reef,Haapiti
90,2022,2022-April,NA,0.567211612,28.59849867,50.42,0.08,0.42,0.32,2.34,4/7/2022,11:52:00,-17.55573928,-149.8879232,480.06,792.23,527.26,266.16,4750.91,Vai'anae/Atiha,SW,Mid lagoon,Haapiti
91,2022,2022-April,NA,0.573502188,28.96418977,50.5,0.12,0.64,0.45,1.55,4/7/2022,12:22:00,-17.55741642,-149.8905109,160.63,1091.43,373.42,505.77,4863.83,Vai'anae/Atiha,SW,Reef crest,Haapiti
92,2022,2022-April,NA,0.468294772,30.12112502,64.32,0.1,0.64,0.47,1.79,4/7/2022,14:11:00,-17.55032935,-149.897047,217.68,788.94,1408.82,1006.09,5883.97,Vai'anae/Atiha,SW,Reef crest,Haapiti
93,2022,2022-April,NA,0.600877296,27.1660808,45.21,0.07,0.68,0.4,2.54,4/7/2022,13:40:00,-17.5463777,-149.8911702,970.47,75.3,1581.11,586.73,5717.97,Vai'anae/Atiha,SW,Fringing reef,Haapiti
94,2022,2022-April,NA,0.430368522,31.38940167,72.94,0.1,0.59,0.66,1.89,4/7/2022,13:05:00,-17.54780925,-149.8949618,571.79,438.88,1540.19,847.09,5892.22,Vai'anae/Atiha,SW,Mid lagoon,Haapiti
95,2022,2022-April,NA,0.539319836,30.41328098,56.39,0.18,0.61,0.6,1.7,4/7/2022,14:48:00,-17.54493568,-149.9022286,184.55,606.85,776.39,716.48,6683.84,Vai'anae/Atiha,SW,Reef crest,Haapiti
96,2022,2022-April,NA,0.616910102,25.65374331,41.58,0.14,1.15,0.61,1.71,4/8/2022,11:54:00,-17.53815631,-149.9044886,587.76,170.14,500.15,113.09,7360.28,Vai'anae/Atiha,SW,Fringing reef,Haapiti
96,2022,2022-April,NA,0.616910102,25.65374331,41.58,0.14,1.15,0.61,1.71,4/8/2022,11:54:00,-17.53815631,-149.9044886,587.76,170.14,500.15,113.09,7360.28,Vai'anae/Atiha,SW,Fringing reef,Haapiti
98,2022,2022-April,NA,0.56350457,26.50692311,47.04,0.12,0.48,0.38,1.57,4/7/2022,15:30:00,-17.54181552,-149.8985127,707.67,99.12,1039.13,785.64,6621.96,Vai'anae/Atiha,SW,Fringing reef,Haapiti
99,2022,2022-April,NA,0.68527845,26.61790462,38.84,0.13,0.91,0.29,1.54,4/9/2022,10:40:00,-17.53222134,-149.9058889,1022.16,116.47,909.66,740.92,7979.92,Vai'anae/Atiha,SW,Fringing reef,Hauru
99,2022,2022-April,NA,0.68527845,26.61790462,38.84,0.13,0.91,0.29,1.54,4/9/2022,10:40:00,-17.53222134,-149.9058889,1022.16,116.47,909.66,740.92,7979.92,Vai'anae/Atiha,SW,Fringing reef,Hauru
100,2022,2022-April,NA,0.525478687,26.15410208,49.77,0.14,0.67,0.25,0.63,4/8/2022,12:39:00,-17.53432151,-149.9101318,541.16,590.83,616.13,605.45,8090.64,Vai'anae/Atiha,SW,Mid lagoon,Hauru
101,2022,2022-April,NA,0.586564358,28.28821387,48.23,0.13,0.51,0.17,1.14,4/8/2022,13:17:00,-17.53755852,-149.9121106,150.28,894.05,363.32,495.33,8013.48,Vai'anae/Atiha,SW,Reef crest,Hauru
102,2022,2022-April,NA,0.534252993,29.58702595,55.38,0.15,0.66,0.37,1.31,4/9/2022,11:50:00,-17.5292844,-149.9181631,189.13,930.36,1474.65,1340.31,8024.01,Papeto'ai,SW,Reef crest,Hauru
103,2022,2022-April,NA,0.628037837,26.84529714,42.74,0.17,0.69,0.46,1.63,4/9/2022,11:18:00,-17.52734936,-149.9140272,650.85,461.14,1474.08,1052.22,7807.65,Papeto'ai,SW,Mid lagoon,Hauru
104,2022,2022-April,NA,0.607598843,28.3469204,46.65,0.09,0.85,0.75,1.55,4/9/2022,12:36:00,-17.52568094,-149.9107429,1045.09,93.08,1571.45,921.86,7695.22,Papeto'ai,SW,Fringing reef,Hauru
105,2022,2022-April,NA,0.585623815,29.36637191,50.15,0.16,0.68,0.61,1.39,4/9/2022,14:32:00,-17.52007479,-149.9206248,239.16,851.54,2480.72,723.28,7029.89,Papeto'ai,SW,Reef crest,Hauru
106,2022,2022-April,NA,0.599936196,26.94852484,44.92,0.19,0.82,0.53,1.54,4/9/2022,13:10:00,-17.51944682,-149.9170567,619.01,476.06,2401.58,371.72,6910.87,Papeto'ai,SW,Mid lagoon,Hauru
107,2022,2022-April,NA,0.6725326,26.56145375,39.49,0.17,0.88,0.6,1.25,4/9/2022,13:36:00,-17.51885715,-149.9132726,1021.92,82.89,2359.12,110.06,6877.48,Papeto'ai,SW,Fringing reef,Hauru
108,2022,2022-April,NA,0.578788906,29.98425178,51.81,0.16,0.68,0.27,1.13,4/8/2022,13:15:00,-17.51272805,-149.9225916,258.82,785.58,3303.05,909.58,6321.8,Papeto'ai,SW,Reef crest,Hauru
109,2022,2022-April,NA,0.623564107,29.1372198,46.73,0.15,0.64,0.32,1.81,4/8/2022,12:45:00,-17.51138762,-149.919454,610.92,455.41,3331.71,695.42,6059.83,Papeto'ai,SW,Mid lagoon,Hauru
110,2022,2022-April,NA,0.62182883,29.04143612,46.7,0.15,0.64,0.35,1.28,4/8/2022,12:00:00,-17.51055999,-149.9159157,999.08,71.88,3315.84,573.06,5907.78,Papeto'ai,SW,Fringing reef,Hauru
111,2022,2022-April,NA,0.463522893,29.44354162,63.52,0.12,0.66,0.35,1.81,4/8/2022,15:30:00,-17.50318299,-149.9240371,263.63,861.28,3764.12,1683.01,5522.33,Papeto'ai,SW,Reef crest,Hauru
112,2022,2022-April,NA,0.524731786,28.99701713,55.26,0.17,0.64,0.75,1.84,4/8/2022,15:00:00,-17.50348139,-149.920637,663.37,500.28,3515.03,1483.32,5315.06,Papeto'ai,SW,Mid lagoon,Hauru
113,2022,2022-April,NA,0.588333752,27.62087718,46.95,0.13,0.97,0.91,1.61,4/8/2022,14:30:00,-17.50287202,-149.91747,910.78,165.35,3309.62,1444.42,5106.02,Papeto'ai,SW,Fringing reef,Hauru
114,2022,2022-April,NA,0.481957446,29.11656849,60.41,0.17,0.6,0.47,1.61,4/9/2022,15:42:00,-17.4954558,-149.9235728,232.78,958.34,3218.99,2430.03,5024.24,Papeto'ai,SW,Reef crest,Hauru
115,2022,2022-April,NA,0.455307466,28.47061334,62.53,0.17,0.71,0.84,4.55,4/9/2022,15:11:00,-17.49504173,-149.9197109,520.51,588.05,2829.94,2350.51,4633.42,Papeto'ai,SW,Mid lagoon,Hauru
116,2022,2022-April,NA,0.550640135,28.88620027,52.46,0.13,0.7,0.79,1.58,4/8/2022,16:00:00,-17.49474971,-149.9146039,956.68,76.23,2351.61,2053.03,4146.16,Papeto'ai,SW,Fringing reef,Hauru
117,2022,2022-April,NA,0.648865085,26.94746562,41.53,0.19,0.7,0.5,1.61,4/16/2022,09:10:00,-17.49064844,-149.9111011,700.66,245.27,1793.13,1485.53,3614.27,Papeto'ai,N,Fringing reef,Hauru
118,2022,2022-April,NA,0.556746052,26.83644911,48.2,0.16,0.69,0.77,1.59,4/16/2022,10:30:00,-17.48914783,-149.9067514,571.25,164.06,1301.02,1001.98,3141.51,Papeto'ai,N,Fringing reef,Hauru
119,2022,2022-April,NA,0.521954376,27.64954497,52.97,0.13,0.73,0.7,1.97,4/16/2022,09:45:00,-17.48591677,-149.9077934,208.64,515.85,1318.34,1117.25,3301.52,Papeto'ai,N,Reef crest,Hauru
120,2022,2022-April,NA,0.601965823,26.69617078,44.35,0.1,0.66,0.3,1.18,4/16/2022,11:00:00,-17.48790848,-149.9022525,462.37,334.59,809.34,513.05,2684.16,Papeto'ai,N,Mid lagoon,Hauru
121,2022,2022-April,NA,0.498978856,26.52764736,53.16,0.13,0.61,0.55,0.97,4/16/2022,11:35:00,-17.48853084,-149.8968575,567.42,271.39,461.25,71.48,2105.03,Papeto'ai,N,Fringing reef,Hauru
123,2022,2022-April,NA,0.507426312,29.54051989,58.22,0.15,0.64,0.97,1.13,4/12/2022,15:26:00,-17.48842556,-149.8921487,589.92,246.37,498.76,204.62,1620.02,Papeto'ai,N,Fringing reef,Papetoai
126,2022,2022-April,NA,0.565732033,29.12156975,51.48,0.07,1.12,0.67,0.84,4/12/2022,13:23:00,-17.49179923,-149.8794897,1027.4,62.52,1688.39,64.06,236.37,Papeto'ai,N,Fringing reef,Papetoai
126,2022,2022-April,NA,0.565732033,29.12156975,51.48,0.09,0.68,1,1.87,4/12/2022,13:23:00,-17.49179923,-149.8794897,1027.4,62.52,1688.39,64.06,236.37,Papeto'ai,N,Fringing reef,Papetoai
127,2022,2022-April,NA,0.463682371,28.88083046,62.29,0.15,0.69,1.01,1.15,4/12/2022,12:21:00,-17.4889724,-149.8789846,711.98,332.71,1598.83,149.81,344.49,Papeto'ai,N,Fringing reef,Papetoai
128,2022,2022-April,NA,0.433714976,29.0588856,67,0.17,0.79,1.12,1.49,4/12/2022,11:47:00,-17.48683493,-149.8765044,467.62,505.09,1302.48,25.82,505.09,Papeto'ai,N,Fringing reef,Papetoai
129,2022,2022-April,NA,0.447903706,29.497402,65.86,NA,NA,NA,NA,NA,NA,-17.48972761,-149.8726504,618.38,232.22,930.83,65.99,232.22,Papeto'ai,N,Fringing reef,Papetoai
130,2022,2022-April,NA,0.607431054,28.25592943,46.52,0.13,0.96,0.93,0.99,4/16/2022,14:25:00,-17.48467089,-149.8742172,178.36,785.64,1132.02,181.12,785.64,Papeto'ai,N,Reef crest,Papetoai
131,2022,2022-April,NA,0.647437133,29.32407446,45.29,0.12,1,0.55,0.44,4/16/2022,15:00:00,-17.48809573,-149.8667564,194.81,590.75,292.46,125.36,590.75,Papeto'ai,N,Reef pass,Papetoai
132,2022,2022-April,NA,0.567332273,29.10741536,51.31,0.14,0.92,0.97,0.84,4/10/2022,14:29:00,-17.48744111,-149.8709693,312.65,471.46,718.44,75.03,471.46,Papeto'ai,N,Reef crest,Papetoai
133,2022,2022-April,NA,0.601605399,28.74031045,47.77,0.12,0.77,0.71,1.2,4/16/2022,12:15:00,-17.49028584,-149.8868992,754.27,111.65,983.86,393.95,1035.51,Papeto'ai,N,Fringing reef,Papetoai
134,2022,2022-April,NA,0.518336608,29.40706754,56.73,0.14,0.7,1.05,1.11,4/12/2022,15:57:00,-17.48732954,-149.8870074,434.55,409.14,792.36,489.87,1132.5,Papeto'ai,N,Fringing reef,Papetoai
135,2022,2022-April,NA,0.680295004,27.92034222,41.04,0.11,0.71,0.74,0.9,4/16/2022,12:50:00,-17.48452814,-149.8861285,127.01,774.32,810.33,704.34,1222.04,Papeto'ai,N,Reef crest,Papetoai
136,2022,2022-April,NA,0.474839118,29.06034656,61.2,0.12,0.7,0.96,0.94,4/12/2022,14:10:00,-17.48690316,-149.8805744,448.87,564.85,1430.61,430.75,633.57,Papeto'ai,N,Mid lagoon,Papetoai
137,2022,2022-April,NA,0.61856215,27.6681641,44.73,0.14,0.85,0.75,1,4/16/2022,13:45:00,-17.48379691,-149.8798111,122.05,900.74,1472.11,471.23,901.66,Papeto'ai,N,Reef crest,Papetoai
138,2022,2022-April,NA,0.597728723,29.65128408,49.61,0.11,1.01,0.83,1.09,4/12/2022,13:00:00,-17.49209605,-149.8746473,945.32,36.46,1202.92,308.87,36.46,Papeto'ai,N,Fringing reef,Papetoai
139,2022,2022-April,NA,0.660541835,28.22846429,42.74,0.14,0.89,0.78,1.72,4/10/2022,09:35:00,-17.49065096,-149.8681188,507.66,284.82,490.05,30.47,284.82,Papeto'ai,N,Fringing reef,Papetoai
140,2022,2022-April,NA,0.60824894,26.25564106,43.17,0.14,1.18,1.1,2.41,4/10/2022,13:35:00,-17.49716361,-149.8626436,1201.16,80.17,920.07,10.8,438.05,Papeto'ai,N,Fringing reef,Papetoai
142,2022,2022-April,NA,0.589540459,28.47981335,48.31,0.18,0.56,0.82,2.72,4/10/2022,12:10:00,-17.49376006,-149.8519205,1047.37,39.96,970.62,21.55,1564.47,Papeto'ai,N,Fringing reef,Pihaena
143,2022,2022-April,NA,0.591603624,27.66619378,46.76,0.14,0.53,0.64,1.28,4/10/2022,12:50:00,-17.49082932,-149.8544175,630.69,383.06,559.01,109.28,1380.05,Papeto'ai,N,Reef pass,Pihaena
144,2022,2022-April,NA,0.554791147,28.49007119,51.35,0.13,0.82,0.7,1.63,4/15/2022,13:45:00,-17.48895002,-149.8550006,441.88,516.89,421.79,193.47,1413.5,Papeto'ai,N,Reef pass,Pihaena
144,2022,2022-April,NA,0.554791147,28.49007119,51.35,0.11,1.04,0.75,1.57,4/15/2022,13:45:00,-17.48895002,-149.8550006,441.88,516.89,421.79,193.47,1413.5,Papeto'ai,N,Reef pass,Pihaena
145,2022,2022-April,NA,0.533012799,28.88725686,54.2,0.14,3.15,0.93,2.32,4/11/2022,15:11:00,-17.48966591,-149.8494205,940.88,33.79,1016.01,375.22,1924.49,Papeto'ai,N,Fringing reef,Pihaena
145,2022,2022-April,NA,0.533012799,28.88725686,54.2,0.13,1.2,1.02,1.68,4/11/2022,15:11:00,-17.48966591,-149.8494205,940.88,33.79,1016.01,375.22,1924.49,Papeto'ai,N,Fringing reef,Pihaena
146,2022,2022-April,NA,0.56570281,29.5649699,52.26,0.17,0.5,0.65,0.64,4/11/2022,15:50:00,-17.48545652,-149.8469882,665.63,53.17,1288.2,888.26,2344.91,Papeto'ai,N,Fringing reef,Pihaena
147,2022,2022-April,NA,0.612862822,29.4650248,48.08,0.14,0.78,0.76,2.03,4/15/2022,15:15:00,-17.48168911,-149.8498651,168.67,571.13,1171.2,1163.13,2323.79,Papeto'ai,N,Reef crest,Pihaena
148,2022,2022-April,NA,0.646933323,27.49374786,42.5,0.17,0.68,0.99,1.24,4/15/2022,14:45:00,-17.48386731,-149.8490207,423.18,334.91,1131.15,951.56,2249.28,Papeto'ai,N,Mid lagoon,Pihaena
149,2022,2022-April,NA,0.675938837,27.71794268,41.01,0.17,0.54,0.72,1.69,4/15/2022,14:13:00,-17.48650493,-149.8520296,498.75,399.49,739.91,596.71,1823.91,Papeto'ai,N,Mid lagoon,Pihaena
150,2022,2022-April,NA,0.517267165,28.28364895,54.68,0.16,0.76,0.84,2.48,4/18/2022,09:30:00,-17.48430225,-149.8420147,772.87,51.09,1664.59,1047.01,2900.04,Papeto'ai,N,Fringing reef,Pihaena
151,2022,2022-April,NA,0.510050788,26.94782649,52.83,0.15,0.72,0.71,1.6,4/15/2022,15:45:00,-17.47821942,-149.8423604,135.98,718.01,1574.46,1338.72,3188.64,Papeto'ai,N,Reef crest,Pihaena
152,2022,2022-April,NA,0.58656,28.21638298,48.1,0.16,0.78,0.84,1.22,4/15/2022,16:15:00,-17.48009529,-149.8422762,339.71,516.16,1575.44,1210.56,3078.71,Papeto'ai,N,Mid lagoon,Pihaena
153,2022,2022-April,NA,0.519930012,30.17818412,58.04,0.15,0.73,0.7,0.58,4/18/2022,10:55:00,-17.4784169,-149.8339808,184.54,770.53,683.74,650.03,3439.4,Paopao,N,Reef crest,Pihaena
154,2022,2022-April,NA,0.556846514,27.31403821,49.05,0.17,0.7,0.73,0.57,4/18/2022,10:15:00,-17.4797321,-149.8365316,368.44,589.72,959.95,691.97,3538.12,Paopao,N,Mid lagoon,Pihaena
155,2022,2022-April,NA,0.50117224,28.32290904,56.51,0.15,0.58,0.68,1.59,4/11/2022,14:37:00,-17.48486702,-149.8347928,885.61,67.61,1030.67,350.65,3171.26,Paopao,N,Fringing reef,Pihaena
157,2022,2022-April,NA,0.573106383,27.34450638,47.71,0.14,0.84,1,2.6,4/18/2022,11:35:00,-17.48115082,-149.8301379,386.38,411.26,386.96,235.21,2947.43,Paopao,N,Mid lagoon,Pihaena
158,2022,2022-April,NA,0.455914937,28.06238288,61.55,0.17,0.67,0.75,1.34,4/11/2022,14:00:00,-17.48467013,-149.8275155,796.48,134.83,612.32,21.74,2472.07,Paopao,N,Fringing reef,Pihaena
159,2022,2022-April,NA,0.544053861,29.58979773,54.39,0.13,0.82,0.3,-0.01,4/6/2022,16:18:00,-17.48655573,-149.8250571,1077.61,228.23,845.99,9.6,2221.93,Paopao,N,Fringing reef,Pihaena
160,2022,2022-April,NA,0.594975717,27.79269674,46.71,0.15,0.65,0.81,0.53,4/11/2022,12:37:00,-17.48204526,-149.8262099,583.21,444.89,331.85,44.61,2733.55,Paopao,N,Reef pass,Pihaena
161,2022,2022-April,NA,0.506446452,28.64774484,56.57,0.11,0.38,0.63,1.55,4/6/2022,10:18:00,-17.47370895,-149.7768527,228.29,87.43,402.08,362.85,2167.13,Maharepa,N,Fringing reef,Maharepa
162,2022,2022-April,NA,0.572422406,27.22889787,47.57,0.14,0.79,1,1.2,4/6/2022,10:52:00,-17.47599625,-149.780356,511.07,67.59,471.09,309.28,1736.89,Maharepa,N,Fringing reef,Maharepa
163,2022,2022-April,NA,0.59929709900000006,27.81489682,46.41,0.14,0.66,0.31,0.16,4/6/2022,12:25:00,-17.47785238,-149.7866539,757.46,32.28,927.34,822.99,1041.41,Maharepa,N,Fringing reef,Maharepa
164,2022,2022-April,NA,0.564186764,28.47572135,50.47,0.16,0.6,0.67,0.44,4/6/2022,14:14:00,-17.47880909,-149.790986,676.56,60.36,845.37,737.52,557.01,Maharepa,N,Fringing reef,Maharepa
165,2022,2022-April,NA,0.6216,28.03231022,45.1,0.14,0.76,0.68,0.14,4/6/2022,14:57:00,-17.4796057,-149.7961288,617.18,78.94,552.99,210.97,78.94,Maharepa,N,Fringing reef,Maharepa
166,2022,2022-April,NA,0.426800775,28.05823296,65.74,0.16,0.64,0.34,0.13,4/6/2022,11:54:00,-17.47499012,-149.7867232,451.97,352.58,727.64,673.51,155.29,Maharepa,N,Mid lagoon,Maharepa
167,2022,2022-April,NA,0.602529553,28.48081558,47.27,0.13,0.56,0.57,0.81,4/6/2022,11:21:00,-17.47282634,-149.7810294,210.24,441.48,128.81,28.91,1802.56,Maharepa,N,Reef pass,Maharepa
168,2022,2022-April,NA,0.533428055,29.11532717,54.58,0.13,0.76,0.9,0.37,4/6/2022,13:35:00,-17.47187021,-149.786553,102.97,694.58,593.73,628.15,1374.55,Maharepa,N,Reef crest,Maharepa
169,2022,2022-April,NA,0.630637089,29.10486263,46.15,0.16,0.65,0.72,0.38,4/6/2022,16:05:00,-17.47434254,-149.7937432,106.76,619.41,413.38,454.82,719.4,Maharepa,N,Reef crest,Maharepa
170,2022,2022-April,NA,0.62333897,29.40648562,47.18,0.17,0.57,0.34,0.1,4/6/2022,15:31:00,-17.47682031,-149.7950122,332,404.97,360.97,279.56,404.97,Maharepa,N,Mid lagoon,Maharepa
171,2022,2022-April,NA,0.629711303,28.54072977,45.32,0.12,0.65,0.95,1.16,4/6/2022,12:55:00,-17.47496934,-149.7901163,320.84,447.41,801.31,819.81,868.66,Maharepa,N,Mid lagoon,Maharepa
172,2022,2022-April,NA,0.640477618,26.19567131,40.9,0.2,1.07,0.96,0.79,4/11/2022,10:45:00,-17.4804404,-149.799661,700.15,53.22,618.5,64.26,53.22,Maharepa,N,Fringing reef,Maharepa
173,2022,2022-April,NA,0.536985861,28.3095502,52.72,0.19,0.68,0.76,0.55,4/11/2022,10:11:00,-17.4760501,-149.7973693,222.05,485.08,136,47.75,485.08,Maharepa,N,Reef pass,Maharepa
