"UniqueID","run_name","run_order","sample","group","SEM_file","blank1","blank2","ABS_file"
"202_run5_29","aroundtheisland_run5",29,"Group005Sample0001","Group005","Group005Sample0001SEM.dat","Group005Sample0001BEM.dat","Group006Sample0001BEM.dat","Group005Sample0001ABS.dat"
"203_run5_30","aroundtheisland_run5",30,"Group005Sample0002","Group005","Group005Sample0002SEM.dat","Group005Sample0001BEM.dat","Group006Sample0001BEM.dat","Group005Sample0002ABS.dat"
"204_run5_31","aroundtheisland_run5",31,"Group005Sample0003","Group005","Group005Sample0003SEM.dat","Group005Sample0001BEM.dat","Group006Sample0001BEM.dat","Group005Sample0003ABS.dat"
"208_run5_32","aroundtheisland_run5",32,"Group005Sample0004","Group005","Group005Sample0004SEM.dat","Group005Sample0001BEM.dat","Group006Sample0001BEM.dat","Group005Sample0004ABS.dat"
"209_run5_33","aroundtheisland_run5",33,"Group005Sample0005","Group005","Group005Sample0005SEM.dat","Group005Sample0001BEM.dat","Group006Sample0001BEM.dat","Group005Sample0005ABS.dat"
"lter_6_fringe_run5_34","aroundtheisland_run5",34,"Group005Sample0006","Group005","Group005Sample0006SEM.dat","Group005Sample0001BEM.dat","Group006Sample0001BEM.dat","Group005Sample0006ABS.dat"
"lter_3_bac_run5_35","aroundtheisland_run5",35,"Group005Sample0007","Group005","Group005Sample0007SEM.dat","Group005Sample0001BEM.dat","Group006Sample0001BEM.dat","Group005Sample0007ABS.dat"
"opu_1_run5_36","aroundtheisland_run5",36,"Group006Sample0001","Group006","Group006Sample0001SEM.dat","Group006Sample0001BEM.dat","Group001Sample0001BEM.dat","Group006Sample0001ABS.dat"
"opu_2_run5_37","aroundtheisland_run5",37,"Group006Sample0002","Group006","Group006Sample0002SEM.dat","Group006Sample0001BEM.dat","Group001Sample0001BEM.dat","Group006Sample0002ABS.dat"
"lter_3_fringe_run5_38","aroundtheisland_run5",38,"Group006Sample0003","Group006","Group006Sample0003SEM.dat","Group006Sample0001BEM.dat","Group001Sample0001BEM.dat","Group006Sample0003ABS.dat"
